
1993-11-28,05:12:33,6.33,-73.47,140.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,05:38:09,1.71,-77.38,33.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,06:04:58,4.57,-74.96,11.0,2.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,07:00:26,6.88,-73.14,140.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,07:06:28,1.25,-77.37,3.0,1.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,08:17:56,6.93,-73.11,150.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,10:17:06,6.8,-73.22,140.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,10:39:02,6.88,-73.24,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,11:00:27,5.55,-76.51,7.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,11:09:51,6.83,-73.09,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,15:25:38,1.91,-76.05,1.0,2.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,17:05:40,7.4,-77.03,9.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,20:47:13,7.09,-76.47,1.0,3.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,23:22:58,5.14,-76.01,96.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-29,01:56:00,4.94,-76.2,90.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-29,02:00:20,6.81,-74.13,4.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-29,10:30:56,1.24,-77.39,9.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-29,13:27:29,6.76,-72.92,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-29,16:52:54,2.94,-75.29,5.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-29,23:35:28,8.77,-73.26,6.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,00:04:03,5.91,-75.95,87.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,00:08:50,6.75,-73.05,155.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,00:53:17,3.82,-74.09,1.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,01:39:09,6.84,-72.96,155.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,01:56:41,6.87,-73.08,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,03:32:46,6.29,-73.96,11.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,05:42:30,7.01,-74.47,3.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
